52.6,9.4,28,25,20,3.1,0.55,0.55,180,42,36.5
44.5,7.8,28,25,4.2,2.6,0.54,0.54,185,38,28.8
44.5,7.8,28,25,4.2,2.6,0.45,0.45,185,38,35
44.5,7.8,28,25,4.2,2.6,0.4,0.4,190,38,39.8
44.8,7.9,7,31.5,5,2.6,0.5,0.5,180,42,25.9
44.8,7.9,28,31.5,5,2.6,0.5,0.5,180,42,35.9
44.8,7.9,7,31.5,10,2.6,0.5,0.5,180,42,25.5
44.8,7.9,28,31.5,10,2.6,0.5,0.5,180,42,35.9
44.8,7.9,7,31.5,15,2.6,0.5,0.5,180,42,25.4
44.8,7.9,28,31.5,15,2.6,0.5,0.5,180,42,35.9
44.8,7.9,7,31.5,20,2.6,0.5,0.5,180,42,24.7
44.8,7.9,28,31.5,20,2.6,0.5,0.5,180,42,35.5
47.6,8.5,7,40,6,3.2,0.55,0.55,175,42,27.3
47.6,8.5,7,40,12,3.2,0.55,0.55,175,41,30.1
47.6,8.5,7,40,18,3.2,0.55,0.55,175,40,31.7
47.6,8.5,28,40,6,3.2,0.55,0.55,175,42,33.3
47.6,8.5,28,40,12,3.2,0.55,0.55,175,41,36.3
47.6,8.5,28,40,18,3.2,0.55,0.55,175,40,38
51.7,9.1,28,25,6,3.2,0.38,0.38,179,35,61.3
51.7,9.1,28,25,9,3.2,0.38,0.38,179,35,62.7
51.7,9.1,28,25,12,3.2,0.38,0.38,179,35,60.8
51.7,9.1,28,25,12,3.2,0.38,0.38,179,35,60.6
51.7,9.1,28,25,12,3.2,0.38,0.38,179,35,62.4
52.9,8.4,7,80,15,2.8,0.5,0.67,104,30,20.4
52.9,8.4,7,80,15,2.8,0.5,0.67,108,30,19.9
52.9,8.4,7,80,15,2.8,0.5,0.67,110,30,19.2
52.9,8.4,7,80,15,2.8,0.5,0.67,114,30,18.4
52.9,8.4,7,80,15,2.8,0.5,0.67,115,30,18.4
52.9,8.4,28,80,15,2.8,0.5,0.67,104,30,29.7
52.9,8.4,28,80,15,2.8,0.5,0.67,108,30,29.7
52.9,8.4,28,80,15,2.8,0.5,0.67,110,30,28.5
52.9,8.4,28,80,15,2.8,0.5,0.67,114,30,27.4
52.9,8.4,28,80,15,2.8,0.5,0.67,115,30,27.1
52.9,8.4,90,80,15,2.8,0.5,0.67,104,30,40.9
52.9,8.4,90,80,15,2.8,0.5,0.67,108,30,40.2
52.9,8.4,90,80,15,2.8,0.5,0.67,110,30,39.4
52.9,8.4,90,80,15,2.8,0.5,0.67,114,30,38.3
52.9,8.4,90,80,15,2.8,0.5,0.67,115,30,37.5
